,IsCanceled
31587,1
47002,0
77976,0
29251,1
15403,1
12284,1
70868,0
29815,1
43132,0
21817,1
22259,1
38440,0
26134,1
71633,0
73659,0
77708,0
14888,1
67953,0
13952,1
76312,0
23449,1
70943,0
8298,1
23307,1
11824,0
32765,1
3566,0
3544,0
9642,1
39918,0
26846,1
19330,1
77247,0
64003,0
5005,0
44985,0
43298,0
64422,0
78370,0
27998,1
3129,0
16255,1
63800,0
36961,0
45937,0
68364,0
4656,0
60528,0
27271,1
13598,1
25126,1
76942,0
21083,1
62903,0
8296,0
79221,0
7589,1
602,1
12261,1
17901,1
73966,0
51517,0
61005,0
10806,1
66724,0
76155,0
72965,0
5176,1
27306,1
9874,1
63992,0
14998,1
20592,1
9683,0
8581,1
37712,0
59988,0
75656,0
5790,0
64511,0
55940,0
64438,0
60818,0
58361,0
15553,1
64005,0
41227,0
6888,1
56288,0
11651,1
50094,0
75112,0
16287,1
36495,1
1062,0
77640,0
60743,0
79251,0
46617,0
65555,0
56238,0
19044,1
48322,0
6591,1
47835,0
32459,1
50083,0
22137,1
65928,0
20362,1
16302,1
50361,0
46767,0
27268,1
57160,0
67034,0
40597,0
37149,1
32213,1
18170,1
42437,0
32728,1
17056,1
2617,0
27755,1
40420,1
17989,1
76167,0
72095,0
37436,0
71751,0
19008,1
14239,1
61571,0
38245,0
16010,1
42850,0
14356,1
23175,1
40021,1
26874,1
72191,0
71963,0
75202,0
8977,1
74826,0
22842,1
28468,1
21866,1
29360,1
18651,1
4792,0
21405,1
71210,0
32210,1
10135,1
12271,1
68494,0
77332,0
7408,1
22508,1
49365,0
16461,1
32666,1
21988,1
51696,0
3304,0
25131,1
67801,0
12623,1
46828,0
32539,1
65926,0
18603,1
28771,1
56591,0
68503,0
64236,0
47497,0
64635,0
55596,0
64669,0
12082,1
9321,1
40268,1
66011,0
2619,0
54080,0
71755,0
71404,0
53205,0
19746,1
3926,1
67565,0
41420,0
33472,1
53261,0
51589,0
36808,1
6641,0
26376,1
9354,1
45560,0
45590,0
62087,0
78726,0
70304,0
60134,0
10336,1
22049,1
73149,0
5509,1
43801,0
7836,1
51185,0
70395,0
40210,1
75590,0
40455,1
50268,0
30748,1
22901,1
46308,0
1163,0
32229,1
76526,0
31411,1
8113,1
27932,1
56627,0
26078,1
22164,1
36980,1
58939,0
64528,0
60887,0
47897,0
74439,0
18377,1
53339,0
54518,0
45131,0
42454,0
66779,0
40356,1
57150,0
11498,1
26008,1
44359,0
19083,1
63130,0
27506,1
61543,0
63254,0
19051,1
20546,1
23255,1
17323,1
71457,0
62599,0
69192,0
63101,0
74581,0
42010,0
72282,0
79272,0
2049,0
64381,0
40271,1
59894,0
58190,0
14719,1
37922,1
49670,0
40836,0
13099,1
16851,1
10517,1
78465,0
40325,1
77400,0
31247,1
54113,0
24689,1
60247,0
61163,0
6846,1
57882,0
15034,1
41376,0
6590,0
47217,0
10918,1
26087,1
59025,0
4515,0
77031,0
3880,1
76329,0
75424,0
65710,0
14928,1
19500,1
68786,0
9173,0
64331,0
49902,0
36482,1
23862,1
68712,0
57042,0
56044,0
25467,1
39107,0
60855,0
8716,1
43006,0
19585,1
2884,1
29277,1
75593,0
3708,0
20380,1
26678,1
71445,0
48393,0
44362,0
68336,0
12032,1
28148,1
22830,1
8518,1
56089,0
16035,1
76443,0
32824,1
61146,0
25576,1
39256,1
27123,1
59683,0
28482,1
66406,0
17400,1
71528,0
52422,0
5214,0
19488,1
28513,1
25808,1
58362,0
6643,0
39403,1
77971,0
53868,0
74014,0
44631,0
42049,0
63135,0
40032,1
29603,1
43285,0
43707,0
40904,0
34697,0
39486,1
77955,0
67528,0
22633,1
56059,0
78798,0
10891,1
64334,0
60462,0
8731,1
9193,1
31175,1
23603,1
24456,1
221,1
63216,0
26042,1
62713,0
5573,0
21763,1
52908,0
11107,1
53854,0
24091,1
18015,1
31461,1
66425,0
6697,0
32755,1
10976,1
67363,0
33510,1
47161,0
77183,0
42302,1
73901,0
23643,1
38711,0
51672,0
64641,0
42439,0
21230,1
40983,1
13645,1
50639,0
30988,1
71412,0
76706,0
27134,1
5242,0
54178,0
43756,0
2295,1
63197,0
45002,0
39007,0
19752,1
21530,1
18149,1
48100,0
70965,0
14223,1
10576,1
9383,1
78332,0
79281,0
28154,1
69746,0
8954,0
69388,0
33397,1
33077,1
59042,0
55857,0
49172,0
50140,0
10742,1
52622,0
12262,1
58975,0
53305,0
78333,0
12750,1
47152,0
4139,0
75016,0
57333,0
64705,0
66901,0
335,0
5185,1
59708,0
31278,1
70366,0
76527,0
3166,0
40570,1
50992,0
54858,0
46342,0
31094,1
44661,0
50244,0
9551,1
21486,1
45128,0
49649,0
45389,0
53450,0
58486,0
49837,0
34660,0
49983,0
47336,0
24755,1
47934,0
27438,1
64012,0
78215,0
73727,0
54351,0
33550,1
36124,1
56422,0
28698,1
76943,0
40418,1
43928,0
11757,1
41334,0
53791,0
40891,0
41581,0
52384,0
65220,0
79283,0
41715,1
5907,1
4449,0
12039,1
29000,1
53239,0
14558,1
18757,1
60514,0
31574,1
41211,0
65393,0
57996,0
78243,0
5170,1
14608,1
9654,1
38506,0
17149,1
49566,0
9777,1
16403,1
27727,1
62192,0
1823,0
72227,0
11033,1
42193,1
20049,1
7077,1
52689,0
68456,0
49297,1
33541,1
67572,0
32165,1
40759,1
53006,0
71083,0
38693,0
41842,1
26929,1
68142,0
69276,0
77772,0
77969,0
48455,0
18879,1
6407,1
68185,0
12229,1
64346,0
61388,0
26961,1
6075,0
68918,0
43808,0
25082,1
55535,0
29207,1
71715,0
11894,0
38134,0
31207,1
14744,1
32177,1
11828,0
44738,0
40563,0
49138,0
42320,1
16258,1
49917,0
70464,0
28902,1
20673,1
68433,0
41795,1
25054,1
41756,1
55106,0
77014,0
41509,1
57139,0
66244,0
75181,0
67393,0
68708,0
36705,1
50515,0
12908,1
3852,1
50877,0
78853,0
29876,1
74467,0
15833,1
22777,1
20829,1
32127,1
41731,1
41517,1
10222,1
62175,0
55361,0
3146,0
506,0
57634,0
28283,1
7640,1
57959,0
26694,1
49967,0
45186,0
62049,0
15043,1
39344,1
62005,0
43245,0
8844,1
26957,1
11822,0
25637,1
77386,0
21428,1
22532,1
19106,1
68277,0
32882,1
48299,0
54902,0
78162,0
12688,1
43958,0
54238,0
39951,0
48156,0
73286,0
36551,0
31315,1
23670,1
29890,1
48372,0
60434,0
75833,0
38248,0
40486,1
76084,0
62582,0
49875,0
58382,0
20297,1
60602,0
15747,1
16090,1
1745,0
63028,0
2894,1
15268,1
56438,0
60947,0
25437,1
1863,0
20782,1
56274,0
45301,0
69340,0
49960,0
8696,1
1220,1
77358,0
50988,0
12584,1
62395,0
21339,1
61453,0
37994,0
9480,1
25942,1
21841,1
13270,1
41252,0
32425,1
5097,0
36622,1
2255,0
66076,0
53840,0
29501,1
36629,0
46242,0
48032,0
30377,1
28379,1
47368,0
23598,1
74312,0
41099,1
59570,0
18296,1
27055,1
48990,0
27914,1
78261,0
17008,1
6785,0
60223,0
9412,1
30496,1
24135,1
10946,1
8500,1
44787,0
71485,0
43823,0
20577,1
76530,0
22333,1
9137,1
4207,0
46486,0
79285,0
48917,0
40282,1
31151,1
72373,0
75940,0
6422,0
66957,0
72956,0
40477,0
64123,0
46017,0
6782,1
74601,0
45031,0
70411,0
59574,0
50815,0
12011,1
71533,0
30435,1
74281,0
74500,0
16532,1
24794,1
17456,1
39618,0
31435,1
68247,0
42253,1
17722,1
14631,1
17068,1
76974,0
52246,0
77529,0
67201,0
63746,0
50555,0
43920,0
54244,0
42925,0
78029,0
57482,0
6763,0
52881,0
62149,0
76571,0
40211,0
1998,1
26676,1
1186,1
38268,0
62226,0
30677,1
75457,0
45334,0
19366,1
32027,1
5221,0
28023,1
24324,1
19348,1
36647,0
33617,1
32068,1
73066,0
912,0
65358,0
9250,1
59426,0
8099,1
10817,1
4924,1
20004,1
77720,0
76881,0
19092,1
49728,0
55926,0
55841,0
39468,1
44078,0
52673,0
38358,1
62341,0
17307,1
22210,1
41671,1
73498,0
25314,1
36589,0
11677,1
23755,1
10206,1
73201,0
7025,0
47365,0
58307,0
19974,1
47311,0
54167,0
72266,0
58759,0
1050,0
17946,1
77477,0
16382,1
10024,1
12460,1
13715,1
43596,0
76826,0
39364,1
78581,0
30299,1
63353,0
19323,1
52196,0
72246,0
77721,0
30602,1
5779,1
61545,0
37746,1
23996,1
50491,0
57835,0
31628,1
78614,0
15643,1
13345,1
62400,0
46079,0
69493,0
20861,1
61738,0
28713,1
14377,1
63485,0
26735,1
30403,1
72134,0
14415,0
19143,1
10189,1
50390,0
13575,1
65854,0
39172,1
12432,1
15449,1
23269,1
13248,1
24870,1
7083,1
30357,1
20241,1
11249,0
13852,0
237,0
16752,1
17716,1
77947,0
5363,0
39346,1
10877,1
56396,0
74521,0
73665,0
1294,0
69584,0
8608,1
49688,0
77992,0
72124,0
13554,1
21928,1
31726,1
28576,1
39469,1
46408,0
68053,0
36807,1
2517,0
47404,0
74106,0
60921,0
41665,1
9140,1
58625,0
40703,1
45325,0
1029,0
78720,0
45515,0
15684,1
39092,0
68135,0
71031,0
76121,0
70302,0
71951,0
50383,0
25624,1
4718,1
50209,0
30173,1
73549,0
43939,0
63443,0
17698,1
58782,0
48102,0
68307,0
18374,1
11172,1
36565,0
39641,0
77120,0
2583,0
70608,0
24651,1
66729,0
70481,0
65392,0
574,1
49635,0
51080,0
72110,0
52102,0
74557,0
54640,0
70042,0
77588,0
71725,0
62787,0
25986,1
14213,1
56611,0
62346,0
3513,0
13831,1
77486,0
54590,0
26651,1
50898,0
24438,1
31033,1
59239,0
65787,0
70049,0
49918,0
54397,0
3278,1
65379,0
61070,0
6533,0
69324,0
14312,1
77335,0
60073,0
71815,0
71082,0
14293,1
14264,1
70751,0
50794,0
33071,1
8836,1
52696,0
6350,1
24364,1
49008,0
53774,0
4603,0
43162,0
38623,0
21802,1
71505,0
22620,1
28084,1
7597,1
31474,1
47000,0
28977,1
75521,0
50035,0
51372,0
74517,0
60716,0
6050,0
9978,1
31529,1
59050,0
28356,1
46559,0
4440,1
73767,0
9446,1
10334,1
15660,1
15301,1
48654,0
50025,0
42951,0
32336,1
65747,0
76737,0
10609,0
74235,0
15363,1
8457,1
7181,1
37444,0
55393,0
24644,1
22557,1
22407,1
6808,0
20311,1
10219,1
16523,1
60970,0
23609,1
24901,1
66567,0
1930,0
79196,0
1475,1
40668,1
49702,0
69290,0
22390,1
4622,1
8188,1
18736,1
21573,1
24833,1
29734,1
79103,0
50590,0
40452,1
45284,0
75703,0
37490,1
21638,1
66432,0
24224,1
33413,1
63563,0
73734,0
65914,0
24679,1
40337,1
42272,0
48771,0
27720,1
17248,0
56010,0
75671,0
39542,0
2643,1
61584,0
5462,1
43419,0
61345,0
38013,1
51867,0
70010,0
13455,1
2319,1
65740,0
20988,1
50027,0
26561,1
46442,0
44728,1
44003,0
43972,0
54466,0
17184,1
31055,1
37595,1
5236,0
27518,1
41745,1
13507,1
25263,1
13522,1
76143,0
20632,1
33033,1
60169,0
25990,1
40975,1
53073,0
60115,0
40219,0
29003,1
44245,0
74051,0
58247,0
39401,1
75708,0
43555,0
431,0
31239,1
19179,1
11881,0
50513,0
58563,0
52744,0
2338,0
63795,0
59472,0
71330,0
8204,1
49182,0
69326,0
79214,0
51622,0
6863,1
19223,1
19230,1
21513,1
23052,1
67781,0
14605,1
19347,1
28317,1
32959,1
58615,0
55196,0
9817,0
44268,0
39842,0
32139,1
16459,1
38109,0
45244,0
46806,0
16690,1
61934,0
30883,1
58176,0
33259,1
25503,1
14781,1
73664,0
11605,1
31982,1
32923,1
2490,1
61464,0
79023,0
10735,1
28195,1
17446,1
22090,1
12044,1
78351,0
2460,0
3118,0
57853,0
61271,0
75494,0
40538,1
50085,0
71124,0
33412,1
31936,1
70039,0
78139,0
24179,1
54415,0
54823,0
30048,1
41375,1
28149,1
1717,0
77211,0
8360,1
2710,0
38383,1
52890,0
47367,0
65703,0
67312,0
61629,0
5086,0
50576,0
39391,1
76586,0
18120,1
69991,0
78606,0
17894,1
32217,1
64352,0
67212,0
38150,0
52526,0
49793,0
15587,1
79108,0
63758,0
61892,0
15685,1
57877,0
46326,0
7357,1
77488,0
55306,0
67921,0
12912,1
2207,0
23506,1
51705,0
3242,0
9879,1
13115,1
31616,1
27429,1
59835,0
5480,1
5762,0
55137,0
73346,0
43624,0
38037,0
14106,1
47231,0
59117,0
1309,1
73742,0
73252,0
59655,0
60696,0
78984,0
61020,0
54805,0
6984,1
60210,0
19901,1
64893,0
8630,1
42388,0
31147,1
26711,1
45303,0
62444,0
55667,0
11732,1
75346,0
16391,1
67865,0
10401,0
53485,0
1275,1
22311,1
76980,0
1202,1
16504,1
22631,1
57370,0
45018,0
73173,0
73142,0
60900,0
59438,0
55313,0
39440,0
38821,0
5938,1
67880,0
6416,0
27110,1
47749,0
29318,1
64262,0
52394,0
73570,0
10456,1
51945,0
51091,0
8462,1
50381,0
13627,1
10020,1
72100,0
32722,1
60045,0
51598,0
7182,1
53992,0
68898,0
22173,1
22580,1
57116,0
42517,1
76244,0
53546,0
67879,0
7645,1
61212,0
52074,0
54225,0
741,0
9797,1
14461,1
56198,0
11878,0
37906,0
11809,0
12504,1
68267,0
69194,0
40819,0
37424,1
63513,0
67632,0
15844,1
44870,0
1527,0
21584,1
33154,1
25905,1
64317,0
47459,0
27955,1
58579,0
5114,0
9700,1
19835,1
5174,1
4771,0
52030,0
60288,0
52748,0
52785,0
76235,0
4921,0
18919,0
59163,0
62461,0
36130,1
28863,1
46866,0
59671,0
49514,0
1694,0
51124,0
76549,0
28603,1
54736,0
55725,0
44271,0
41818,1
28144,1
49945,0
71397,0
69648,0
77602,0
45655,0
68051,0
74372,0
32200,1
57542,0
24882,1
20077,1
26891,1
41688,1
5099,0
26827,1
67597,0
49686,0
38845,0
70577,0
73516,0
50445,0
63298,0
47484,0
41343,0
53539,0
63402,0
21505,1
65346,0
67790,0
27870,1
13674,1
78617,0
37904,0
6802,0
49357,0
56103,0
47425,0
29812,1
5891,1
59996,0
77492,0
57667,0
72348,0
36154,1
25362,1
1462,0
56806,0
67701,0
30487,1
2019,0
72962,0
74244,0
72294,0
18794,1
28757,1
42021,0
63152,0
57343,0
58330,0
21444,1
24551,1
7711,1
54133,0
41685,1
3366,0
62653,0
48065,0
17431,1
51872,0
49322,0
53292,0
9625,1
77056,0
68877,0
46518,0
74102,0
6220,0
47172,0
78687,0
6990,0
22193,1
38406,0
58760,0
20570,1
55838,0
15132,1
65838,0
11134,1
54357,0
54549,0
51264,0
73255,0
40388,1
74453,0
64389,0
40095,1
33222,1
30097,1
71680,0
13208,1
49770,0
66012,0
521,0
41882,1
17178,1
31864,1
67309,0
705,0
24871,1
78588,0
24986,1
54616,0
54869,0
32117,1
42697,1
9687,1
56841,0
18000,1
16265,1
22706,1
10056,1
76284,0
9666,1
69703,0
22743,1
69593,0
1188,1
67308,0
10633,1
73886,0
75183,0
28781,1
11052,1
64035,0
31949,1
65812,0
74021,0
69591,0
76893,0
10566,1
61461,0
78445,0
38044,0
27084,1
69853,0
57781,0
61682,0
55908,0
7458,1
32664,1
56426,0
990,0
43593,0
2261,0
73846,0
12104,1
3909,1
79231,0
16048,1
20975,1
60840,0
57144,0
52008,0
50234,0
22423,1
72519,0
30889,1
6191,0
17641,1
69216,0
52480,0
15477,1
5200,0
23139,1
20882,1
4868,1
30681,1
6160,0
64844,0
27523,1
18450,1
8483,1
43164,0
74770,0
11006,0
59788,0
43466,0
51048,0
5716,0
30902,1
12618,1
13605,1
43073,0
48352,0
14718,1
44979,0
47228,0
42308,1
73314,0
5995,0
30042,1
10701,1
36639,0
45109,0
60261,0
61509,0
22108,1
10844,1
18330,1
25479,1
59222,0
48039,0
52838,0
26348,1
50582,0
10873,1
29733,1
4519,0
19767,1
38064,0
65112,0
48143,0
45868,0
43773,0
16822,1
71451,0
55779,0
67551,0
3558,0
19759,1
67446,0
19785,1
60351,0
71484,0
39067,0
53754,0
14627,0
15667,1
69754,0
14291,1
39060,0
29420,1
31166,1
56746,0
31920,1
70571,0
68530,0
18994,1
37985,0
1777,0
52920,0
60727,0
23658,1
9799,0
1876,0
4545,0
72085,0
69325,0
4182,0
53157,0
50295,0
23322,1
2196,0
76998,0
74764,0
71980,0
32507,1
55512,0
71205,0
73956,0
59912,0
17044,1
5429,1
73773,0
17790,1
21251,1
14423,1
22290,1
38653,0
27925,1
14898,1
60500,0
50808,0
69025,0
68139,0
56741,0
27929,1
47458,0
55719,0
59411,0
59245,0
21282,1
27095,1
67075,0
14739,1
41438,1
9492,0
7505,1
75851,0
15185,1
74283,0
68556,0
74571,0
19768,1
77517,0
69334,0
1630,0
2871,0
32454,1
47277,0
75933,0
70203,0
7914,1
67525,0
52378,0
14943,1
68596,0
20245,1
62006,0
43956,0
1979,1
56208,0
63811,0
9033,1
8666,1
26300,1
28005,1
12967,1
53388,0
49342,0
23059,1
32377,1
74259,0
63117,0
77753,0
69258,0
3523,0
30871,1
27377,1
12302,1
18480,1
10022,1
30608,1
69785,0
14309,1
77796,0
30047,1
1972,1
54711,0
10964,0
9124,1
6970,1
32750,1
2529,0
44219,0
75555,0
52725,0
24253,1
75291,0
67063,0
31976,1
53076,0
30128,1
41620,1
13352,1
10636,0
78017,0
76053,0
54117,0
66031,0
19719,1
45984,0
71169,0
8406,1
78862,0
70137,0
11269,1
43470,0
75294,0
10278,1
50699,0
38975,0
53981,0
60829,0
17255,1
38609,1
37520,0
11963,1
11264,1
64396,0
10284,1
51237,0
54730,0
57004,0
16502,1
20951,1
51221,0
76298,0
4338,0
42166,1
25277,1
14061,1
65465,0
9095,1
29149,1
73068,0
66368,0
50819,0
23195,1
73350,0
28467,1
24133,1
18578,1
36539,0
31890,1
25532,1
14366,1
45421,0
77755,0
7702,1
37545,0
54798,0
31485,1
74882,0
75666,0
6066,0
73828,0
19794,1
55405,0
13442,1
5934,1
43196,0
59924,0
2530,0
18249,1
63532,0
37170,1
18856,1
6881,1
44231,0
19923,1
10053,1
59844,0
23227,1
78521,0
16204,1
78528,0
75255,0
38546,0
61197,0
61281,0
6955,1
61767,0
52627,0
69932,0
70572,0
39204,1
5254,0
30385,1
77203,0
57869,0
2254,0
69204,0
42033,1
2268,0
3997,1
6712,0
20997,1
33620,1
11016,1
27868,1
54108,0
16774,1
8728,1
10915,1
39627,0
67223,0
10285,1
32136,1
26114,1
1189,1
39898,0
54882,0
14325,1
654,0
46791,0
74673,0
19827,1
40565,0
2721,0
75151,0
41596,0
75295,0
60904,0
60402,0
76223,0
42188,1
43166,0
56410,0
15430,1
11392,1
56036,0
22472,1
5391,0
11308,1
45367,0
62889,0
54150,0
62484,0
48994,0
25903,1
75975,0
78000,0
47680,0
64136,0
69994,0
3455,0
57024,0
31328,1
59742,0
43961,0
27310,1
40921,1
46274,0
28460,1
51391,0
73655,0
8638,1
61752,0
5321,0
22725,1
17797,1
57123,0
19175,1
28829,1
22804,1
53547,0
66625,0
57298,0
43574,0
70360,0
55733,0
53030,0
69131,0
43815,0
57806,0
43532,0
685,0
54500,0
57604,0
20649,1
50803,0
15888,1
22132,1
20595,1
20574,1
19316,1
42477,0
69482,0
43846,0
46117,0
14482,1
63022,0
45476,0
74567,0
53822,0
52592,0
13995,1
65643,0
28391,1
57612,0
56580,0
63110,0
71160,0
50584,0
70668,0
10462,1
77467,0
45150,0
14478,1
57691,0
42218,1
24975,1
27694,1
53342,0
9959,1
69854,0
25108,1
28142,1
3030,0
53598,0
45264,0
27760,1
59157,0
50980,0
713,0
53162,0
1181,0
75702,0
30094,1
4354,1
11730,1
72946,0
14251,1
42138,0
64351,0
58917,0
2868,0
59900,0
76967,0
63210,0
60531,0
76607,0
62690,0
29477,1
38690,0
39110,0
11550,1
9788,0
1054,0
69943,0
78178,0
53484,0
66428,0
9472,1
21561,1
63427,0
61788,0
55933,0
21250,1
76421,0
30825,1
70397,0
40990,1
51009,0
18335,1
5172,1
50789,0
18449,1
11446,1
10670,1
71774,0
20736,1
45243,0
59433,0
33416,1
16267,1
45065,0
78625,0
32260,1
26757,1
18381,1
64015,0
54830,0
69320,0
16623,1
66163,0
6573,1
14535,0
21677,1
33506,1
72409,0
7007,1
4789,0
20363,1
11791,0
49416,0
5812,0
56220,0
37415,0
55866,0
70957,0
23174,1
40745,1
48206,0
14451,1
21962,1
43954,0
64674,0
51895,0
71805,0
15652,1
48377,0
54025,0
67815,0
70307,0
7525,1
69158,0
62056,0
77774,0
2413,1
57565,0
77842,0
57398,0
26231,1
62486,0
32409,1
46979,0
71879,0
50571,0
50821,0
14185,1
44643,0
2931,0
57336,0
12533,1
3453,0
32268,1
40464,0
68795,0
8337,1
17270,1
64978,0
44930,0
47460,0
22568,1
11798,0
54020,0
64618,0
50130,0
72244,0
47347,0
29619,1
47592,0
59183,0
10217,1
64172,0
58570,0
37885,0
37549,0
45488,0
51138,0
61810,0
76776,0
41450,0
60342,0
2507,0
48442,0
5018,1
4989,1
18746,1
10198,1
43016,0
3491,0
60538,0
68499,0
75105,0
53312,0
74793,0
78964,0
52712,0
28663,1
21111,1
21193,1
45078,0
23613,1
72160,0
37883,0
30515,1
50926,0
37510,1
63734,0
54545,0
20614,1
74465,0
29091,1
20713,1
48956,0
22078,1
65842,0
64895,0
30003,1
56906,0
742,0
64354,0
7948,1
52437,0
63776,0
1308,1
1453,0
27684,1
75163,0
17284,1
42993,0
16038,1
11036,1
23566,1
2411,0
62435,0
74044,0
36219,1
31048,1
60006,0
13826,1
48423,0
32506,1
47519,0
3230,0
29773,1
40901,0
52745,0
25103,1
56135,0
18688,1
69575,0
70014,0
38184,1
9685,1
50847,0
18026,1
50187,0
27343,1
18765,1
60508,0
27821,1
23418,1
77416,0
65976,0
75020,0
43019,0
54272,0
7940,1
60663,0
70374,0
41634,0
55534,0
31697,1
42198,0
17389,1
39027,0
59422,0
19077,1
38868,1
49390,0
24906,1
71297,0
44737,0
65116,0
30431,1
45654,0
66770,0
8238,1
14215,1
49653,0
8421,0
44862,0
2929,0
765,0
20432,1
30218,1
30306,1
72329,0
22458,1
24477,1
709,0
3785,1
57552,0
45857,0
31613,1
4552,0
7502,1
14939,1
58589,0
5993,1
63309,0
54988,0
77217,0
44124,0
11979,1
62157,0
21207,1
29880,1
67335,0
16568,1
14143,1
69998,0
19057,1
66361,0
18695,1
21902,1
77092,0
16313,1
4608,0
11471,1
47293,0
48802,0
74198,0
14265,1
9627,1
19293,1
26382,1
57137,0
52281,0
7877,0
63391,0
12871,1
12580,1
68337,0
7862,1
21461,1
40902,0
22406,1
22985,1
56405,0
79003,0
61927,0
50805,0
41716,1
65032,0
73527,0
59706,0
59652,0
47759,0
29245,1
22837,1
12066,1
9234,0
11327,1
45688,0
66981,0
37890,0
66335,0
11109,1
57195,0
27747,1
6244,0
63024,0
36815,1
70269,0
70589,0
69296,0
7803,1
61185,0
48637,0
4867,1
17733,1
1558,0
49656,0
6420,0
31270,1
53347,0
56185,0
37878,0
27799,1
13562,1
30164,1
50477,0
7498,1
76725,0
30652,1
38733,0
55144,0
5868,0
18531,1
64367,0
49439,0
8285,1
75116,0
77983,0
70570,0
52554,0
58927,0
48467,0
63541,0
13184,1
58841,0
66360,0
53028,0
3938,0
13797,1
67971,0
10007,1
56613,0
40354,1
6879,0
43641,0
56567,0
67703,0
70046,0
6858,1
27723,1
73884,0
62116,0
55853,0
77216,0
61552,0
78660,0
12392,1
41670,1
72421,0
28615,1
63412,0
75070,0
41879,1
30838,1
51930,0
44670,0
50111,0
70618,0
15204,1
76093,0
20552,1
21832,1
44390,0
69805,0
15109,1
2953,1
57755,0
4187,0
15838,1
5542,1
48085,0
74243,0
12415,1
58566,0
64823,0
69804,0
12345,1
68473,0
74854,0
17590,1
79210,0
49106,1
42480,0
20299,1
20439,1
65772,0
79266,0
37063,0
39915,0
38511,0
2407,0
7370,0
37483,1
77543,0
26759,1
2869,1
30581,1
47799,0
17209,1
43499,0
16334,1
68657,0
5944,1
37190,1
14141,1
52269,0
46467,0
40539,1
6091,0
10338,0
54588,0
28470,1
33529,1
7592,1
44821,0
2610,0
38447,0
56134,0
10945,1
27969,1
25254,1
28811,1
51640,0
45946,0
39213,0
71455,0
6931,1
65748,0
71038,0
30983,1
29328,1
25019,1
15918,1
45251,0
776,0
17069,1
39239,0
16122,0
65449,0
28168,1
59107,0
41637,0
77680,0
71508,0
74037,0
74237,0
46169,0
10907,1
27366,1
58308,0
47101,0
28875,1
9345,1
26931,1
21901,1
30350,1
47734,0
56828,0
55100,0
31362,1
48698,0
75522,0
4829,1
32138,1
4255,1
55992,0
56655,0
23226,1
47200,0
2370,1
5077,0
39267,0
51509,0
62666,0
18221,1
72195,0
69728,0
15155,1
77002,0
1165,0
38624,0
28394,1
22882,1
31824,1
75381,0
53828,0
21594,1
14217,1
46656,0
7030,0
32823,1
42914,0
13001,1
78386,0
40279,1
69662,0
62190,0
52506,0
69035,0
34647,0
40161,0
54384,0
76118,0
60326,0
78334,0
40468,0
64466,0
54010,0
51594,0
23717,1
20815,1
53940,0
519,1
48485,0
5623,0
49088,0
8814,1
62494,0
70699,0
62195,0
23309,1
39780,1
1553,0
42358,0
22016,1
61534,0
61717,0
45792,0
4408,1
29642,1
19151,1
44092,0
65100,0
57717,0
47858,0
69382,0
6385,1
8645,1
58185,0
33084,1
5745,0
21748,1
39298,0
71470,0
68134,0
65770,0
19493,1
16149,1
38750,0
58601,0
49650,0
77999,0
55402,0
41937,1
75615,0
60658,0
50112,0
72093,0
17978,1
39885,0
13857,1
43120,0
60336,0
71618,0
55627,0
32946,1
48630,0
75869,0
13763,1
10417,0
62814,0
71909,0
60412,0
3195,0
59428,0
68648,0
7690,1
14257,1
7924,1
71996,0
41593,0
1215,1
546,1
6279,1
42923,0
5231,0
51419,0
23115,1
69029,0
41176,0
58326,0
23847,1
5274,0
27436,1
56865,0
44974,0
67307,0
67782,0
50168,0
15523,1
19592,1
1031,0
55963,0
63768,0
50196,0
56456,0
65327,0
56528,0
66887,0
51412,0
19216,1
5187,1
51954,0
57573,0
52358,0
25102,1
32940,1
77706,0
42655,0
53365,0
46545,0
47883,0
69902,0
43974,0
24579,1
38365,0
336,0
52805,0
32169,1
2127,1
2136,1
54822,0
9671,1
26269,1
69613,0
6706,0
27897,1
8793,1
67813,0
27262,1
75179,0
14280,1
61352,0
30519,1
51839,0
14709,1
9475,1
4342,0
15680,1
44900,0
72878,0
67118,0
63173,0
5284,0
71090,0
53356,0
62478,0
25293,1
49580,0
45788,0
56424,0
44303,0
52469,0
28105,1
1944,0
11091,0
3588,0
52285,0
64949,0
62068,0
17407,0
31902,1
57734,0
46213,0
73789,0
61494,0
27604,1
76855,0
45405,1
54292,0
36744,0
49466,0
69111,0
65422,0
77603,0
55968,0
21503,1
42426,0
76272,0
6945,0
29075,1
28682,1
7935,1
37445,0
39131,1
55848,0
48109,0
63511,0
71865,1
76450,0
21836,1
7125,1
33462,1
52163,0
63344,0
22124,1
71356,0
57471,0
40961,1
45400,0
21615,1
69577,0
39126,0
41764,1
74047,0
18954,1
41106,1
65037,0
38525,0
61692,0
53394,0
70947,0
27470,1
12519,1
23525,1
31396,1
56636,0
17726,1
19539,1
27441,1
67352,0
268,0
36128,1
63983,0
53168,0
64657,0
3003,0
74101,0
70837,0
29002,1
71538,0
21466,1
11804,0
54159,0
32827,1
1448,0
3844,1
42087,1
71243,0
15672,1
53977,0
56008,0
4121,0
16591,1
39169,1
79322,0
70554,0
41921,1
62329,0
74019,0
5604,0
5426,1
52288,0
53742,0
45099,0
23434,1
4882,1
54114,0
44558,0
65445,0
10597,1
7464,1
50039,0
50065,0
4886,1
74373,0
23793,1
7180,0
22044,1
13959,1
